time,temperature_2m (øC),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),weather_code (wmo code),wind_speed_100m (km/h)
2023-11-07T18:00,8.6,83,0,0,0,3,30.8
2023-11-07T19:00,8.3,85,0,0,0,2,31.5
2023-11-07T20:00,7.9,87,0,0,0,0,28.2
2023-11-07T21:00,7.3,90,0,0,0,0,29.3
2023-11-07T22:00,7,90,0,0,0,0,29.9
2023-11-07T23:00,6.7,90,0,0,0,0,29.5
2023-11-08T00:00,6.3,91,0,0,0,0,29.1
2023-11-08T01:00,6.8,90,0,0,0,1,29.8
2023-11-08T02:00,6.5,91,0,0,0,3,31.1
2023-11-08T03:00,6.5,90,0,0,0,3,31.1
2023-11-08T04:00,6.4,90,0,0,0,0,32.6
2023-11-08T05:00,6.5,90,0,0,0,2,33.2
2023-11-08T06:00,6.7,88,0,0,0,3,33.5
2023-11-08T07:00,7.8,83,0,0,0,3,33.3
2023-11-08T08:00,8.4,81,0,0,0,3,33.7
2023-11-08T09:00,9.5,76,0,0,0,3,34.6
2023-11-08T10:00,9.8,75,0,0,0,3,33
2023-11-08T11:00,10.5,71,0.1,0.1,0,51,36.3
2023-11-08T12:00,10.8,69,0,0,0,2,36.9
2023-11-08T13:00,9.9,80,1.3,1.3,0,61,26.6
2023-11-08T14:00,9.9,82,0,0,0,2,27.6
2023-11-08T15:00,9.4,81,0,0,0,0,27.9
2023-11-08T16:00,8.3,84,0,0,0,1,26.4
2023-11-08T17:00,7.5,84,0,0,0,1,29.3
2023-11-08T18:00,7.6,83,0,0,0,1,31.6
2023-11-08T19:00,7.3,84,0,0,0,2,31.9
2023-11-08T20:00,7,84,0,0,0,3,33.1
2023-11-08T21:00,6.8,83,0,0,0,0,32.6
2023-11-08T22:00,6.3,84,0,0,0,3,31.7
2023-11-08T23:00,6,84,0,0,0,3,30.3
2023-11-09T00:00,6.1,83,0,0,0,3,29.3
2023-11-09T01:00,6.4,82,0,0,0,3,30.4
2023-11-09T02:00,6.5,81,0,0,0,3,30.2
2023-11-09T03:00,6.7,80,0,0,0,3,32.6
2023-11-09T04:00,7.7,75,0,0,0,3,31.1
2023-11-09T05:00,7.7,75,0,0,0,3,30.7
2023-11-09T06:00,8.4,70,0,0,0,3,31.3
2023-11-09T07:00,8.1,71,0,0,0,3,32.1
2023-11-09T08:00,8.7,71,0,0,0,3,30.9
2023-11-09T09:00,9.7,70,0,0,0,3,27.5
2023-11-09T10:00,10.7,65,0,0,0,3,32.5
2023-11-09T11:00,11.1,63,0,0,0,3,30.8
2023-11-09T12:00,11.1,64,0,0,0,3,32.7
2023-11-09T13:00,11.7,66,0,0,0,3,33.5
2023-11-09T14:00,10.8,72,0.1,0.1,0,51,32.4
2023-11-09T15:00,10.7,70,0,0,0,3,33.3
2023-11-09T16:00,10.8,68,0,0,0,3,31.1
2023-11-09T17:00,10.6,68,0,0,0,3,32.7
2023-11-09T18:00,10.3,70,0,0,0,3,31.2
2023-11-09T19:00,10,73,0,0,0,3,29.1
2023-11-09T20:00,9.9,75,0,0,0,3,27.4
2023-11-09T21:00,9.7,78,0,0,0,3,27.8
2023-11-09T22:00,9.6,83,0.2,0.2,0,51,29.6
2023-11-09T23:00,9.5,84,0,0,0,3,30.8
2023-11-10T00:00,8.9,86,0,0,0,3,30.1
2023-11-10T01:00,8.7,87,0,0,0,0,31.6
2023-11-10T02:00,8.2,88,0,0,0,3,33.8
2023-11-10T03:00,8,86,0,0,0,3,32.1
2023-11-10T04:00,7.9,86,0,0,0,3,33.7
2023-11-10T05:00,7.8,86,0,0,0,3,32.2
2023-11-10T06:00,7.3,88,0,0,0,3,30.2
2023-11-10T07:00,7.4,88,0,0,0,3,28
2023-11-10T08:00,8.1,86,0,0,0,3,27.4
2023-11-10T09:00,9.3,83,0,0,0,3,25
2023-11-10T10:00,10.2,78,0,0,0,3,24.5
2023-11-10T11:00,10.7,73,0,0,0,3,27.1
2023-11-10T12:00,10.8,70,0.1,0.1,0,51,27.2
2023-11-10T13:00,10,76,0.1,0.1,0,51,22.2
2023-11-10T14:00,9.7,79,0,0,0,1,17.6
2023-11-10T15:00,8.4,83,0,0,0,0,20.2
2023-11-10T16:00,7.2,88,0,0,0,0,22.9
2023-11-10T17:00,6.7,89,0,0,0,0,23.7
2023-11-10T18:00,6.3,89,0,0,0,0,25.5
2023-11-10T19:00,5.9,90,0,0,0,0,26.8
2023-11-10T20:00,5.6,90,0,0,0,0,26.3
2023-11-10T21:00,5.3,91,0,0,0,0,26.4
2023-11-10T22:00,4.9,91,0,0,0,0,24.1
2023-11-10T23:00,4.6,91,0,0,0,0,24.1
2023-11-11T00:00,4.4,92,0,0,0,2,23.6
2023-11-11T01:00,5.1,90,0,0,0,1,23
2023-11-11T02:00,4.6,91,0,0,0,1,21.9
2023-11-11T03:00,4.1,92,0,0,0,0,20.3
2023-11-11T04:00,3.5,93,0,0,0,3,18.5
2023-11-11T05:00,3.2,94,0,0,0,3,18.2
2023-11-11T06:00,3.2,94,0,0,0,3,21.3
2023-11-11T07:00,3.3,94,0,0,0,2,19.5
2023-11-11T08:00,4.6,92,0,0,0,1,16.4
2023-11-11T09:00,6.2,88,0,0,0,0,14.1
2023-11-11T10:00,7.6,84,0,0,0,0,8.8
2023-11-11T11:00,8.6,80,0,0,0,0,9.7
2023-11-11T12:00,9.1,76,0,0,0,0,12.2
2023-11-11T13:00,8.7,77,0,0,0,3,12.7
2023-11-11T14:00,8.3,79,0.3,0.3,0,51,12.2
2023-11-11T15:00,7.3,87,0.2,0.2,0,51,18.7
2023-11-11T16:00,6.9,90,0.2,0.2,0,51,19.8
2023-11-11T17:00,5.9,93,0,0,0,3,20.7
2023-11-11T18:00,5.5,94,0,0,0,3,20.4
2023-11-11T19:00,5.3,95,0,0,0,2,21.4
2023-11-11T20:00,4.9,95,0,0,0,3,21.7
2023-11-11T21:00,4.9,95,0,0,0,3,22.5
2023-11-11T22:00,5.2,93,0,0,0,3,18.4
2023-11-11T23:00,4.5,96,0,0,0,3,18.2
2023-11-12T00:00,4.5,95,0,0,0,3,16.3
2023-11-12T01:00,5.3,95,0,0,0,3,15.8
2023-11-12T02:00,4.6,97,0,0,0,3,12.1
2023-11-12T03:00,4.3,97,0,0,0,3,8.2
2023-11-12T04:00,5,96,0,0,0,3,8.3
2023-11-12T05:00,5.2,95,0,0,0,3,8.2
2023-11-12T06:00,4.8,97,0,0,0,2,8.3
2023-11-12T07:00,4.6,98,0,0,0,3,10.4
2023-11-12T08:00,6,93,0,0,0,3,10
2023-11-12T09:00,6.9,90,0,0,0,3,12.7
2023-11-12T10:00,7.4,88,0.1,0.1,0,51,15.2
2023-11-12T11:00,7.7,85,0.2,0.2,0,51,18.5
2023-11-12T12:00,7.9,85,0.2,0.2,0,51,21.5
2023-11-12T13:00,7.5,88,0.5,0.5,0,53,20.3
2023-11-12T14:00,7.5,92,0,0,0,1,14.5
2023-11-12T15:00,6.6,93,0.1,0.1,0,51,19
2023-11-12T16:00,5.9,93,0,0,0,1,22.7
2023-11-12T17:00,5.6,93,0,0,0,2,24.1
2023-11-12T18:00,5,94,0,0,0,0,23.2
2023-11-12T19:00,4.4,94,0,0,0,0,20.8
2023-11-12T20:00,4.2,95,0,0,0,0,21.9
2023-11-12T21:00,4,94,0,0,0,0,22.9
2023-11-12T22:00,3.8,95,0,0,0,0,23.4
2023-11-12T23:00,3.6,95,0,0,0,0,23.7
2023-11-13T00:00,3.4,94,0,0,0,0,23.9
2023-11-13T01:00,4.1,93,0,0,0,1,22.1
2023-11-13T02:00,3.5,94,0,0,0,0,19.6
2023-11-13T03:00,3.3,93,0,0,0,0,20.7
2023-11-13T04:00,2.8,94,0,0,0,0,18.8
2023-11-13T05:00,2.3,94,0,0,0,2,20.1
2023-11-13T06:00,1.9,95,0,0,0,0,18.9
2023-11-13T07:00,1.7,95,0,0,0,1,16.1
2023-11-13T08:00,2.8,95,0,0,0,3,15.5
2023-11-13T09:00,4,94,0,0,0,3,18.6
2023-11-13T10:00,5.1,92,0,0,0,3,13.3
2023-11-13T11:00,6.2,90,0,0,0,3,12.1
2023-11-13T12:00,7.2,87,0,0,0,2,13.9
2023-11-13T13:00,8.3,78,0,0,0,3,19.6
2023-11-13T14:00,7.9,79,0,0,0,3,26.4
2023-11-13T15:00,7.2,80,0,0,0,3,31.3
2023-11-13T16:00,7.5,79,0,0,0,3,31.4
2023-11-13T17:00,7.4,82,0.2,0.2,0,51,36.1
2023-11-13T18:00,7.4,86,0.4,0.4,0,51,39.4
2023-11-13T19:00,7.3,91,2.3,2.3,0,61,35.3
2023-11-13T20:00,7.7,92,1.2,1.2,0,55,31.8
2023-11-13T21:00,8.8,91,0.4,0.4,0,51,33.3
2023-11-13T22:00,9.9,89,0,0,0,1,41
2023-11-13T23:00,9.8,90,0,0,0,0,41.5
2023-11-14T00:00,9.7,89,0,0,0,1,41.9
2023-11-14T01:00,9.5,86,0,0,0,0,40.1
2023-11-14T02:00,9.2,85,0,0,0,0,39.1
2023-11-14T03:00,8.9,84,0,0,0,2,43.5
2023-11-14T04:00,9.1,83,0,0,0,3,42.8
2023-11-14T05:00,10.1,79,0,0,0,3,42.8
2023-11-14T06:00,10.5,77,0,0,0,3,46.9
2023-11-14T07:00,11,75,0,0,0,3,47.7
2023-11-14T08:00,11.4,72,0,0,0,3,50.4
2023-11-14T09:00,11.9,71,0,0,0,1,53.8
2023-11-14T10:00,12.2,72,0,0,0,2,53.5
2023-11-14T11:00,12.7,70,0,0,0,1,52.7
2023-11-14T12:00,12.7,71,0.1,0.1,0,51,54.2
2023-11-14T13:00,12.5,71,0,0,0,1,52.1
2023-11-14T14:00,12,72,0.1,0.1,0,51,51.7
2023-11-14T15:00,11.6,72,0,0,0,1,48.8
2023-11-14T16:00,11,75,0,0,0,1,44.2
2023-11-14T17:00,10.7,76,0,0,0,1,41.3
2023-11-14T18:00,10.4,77,0,0,0,3,39.6
2023-11-14T19:00,10.1,79,0.1,0.1,0,51,36.2
2023-11-14T20:00,9.8,85,0.2,0.2,0,51,33.1
2023-11-14T21:00,9.6,86,0.2,0.2,0,51,29.8
2023-11-14T22:00,9.4,88,0.1,0.1,0,51,28.8
2023-11-14T23:00,9.2,89,0.2,0.2,0,51,28.6
2023-11-15T00:00,9.3,91,0.3,0.3,0,51,27.8
2023-11-15T01:00,9.4,93,0.7,0.7,0,53,30.3
2023-11-15T02:00,9.4,90,0.2,0.2,0,51,31.8
2023-11-15T03:00,9.1,93,0.1,0.1,0,51,31.4
2023-11-15T04:00,8.8,92,0,0,0,3,33.5
2023-11-15T05:00,7.8,93,0,0,0,3,35.5
2023-11-15T06:00,7.3,92,0,0,0,3,34
2023-11-15T07:00,7.1,91,0,0,0,3,36.5
2023-11-15T08:00,7.2,89,0,0,0,3,37.6
2023-11-15T09:00,7.5,88,0,0,0,3,33.8
2023-11-15T10:00,8,85,0,0,0,3,33.9
2023-11-15T11:00,8.3,83,0.2,0.2,0,51,29.6
2023-11-15T12:00,8.2,84,0.2,0.2,0,51,27.3
2023-11-15T13:00,8.5,78,0,0,0,3,23.7
2023-11-15T14:00,8.5,79,0,0,0,3,20.3
2023-11-15T15:00,8.2,79,0,0,0,3,19.4
2023-11-15T16:00,7.7,80,0,0,0,3,17.5
2023-11-15T17:00,6.6,86,0,0,0,3,14.2
2023-11-15T18:00,4.7,91,0,0,0,3,8.4
2023-11-15T19:00,5.3,90,0,0,0,3,21.2
2023-11-15T20:00,6.1,86,0,0,0,3,14.8
2023-11-15T21:00,6.2,87,0,0,0,3,14.6
2023-11-15T22:00,6.2,88,0,0,0,2,23.1
2023-11-15T23:00,6.1,93,0.5,0.5,0,53,23
2023-11-16T00:00,6.6,94,0,0,0,1,23.6
2023-11-16T01:00,6.3,95,0,0,0,1,26.2
2023-11-16T02:00,6.3,93,0,0,0,3,28.8
2023-11-16T03:00,7.2,89,0.2,0.2,0,51,30.3
2023-11-16T04:00,7.1,89,0.7,0.7,0,53,28.5
2023-11-16T05:00,6.8,89,0.9,0.9,0,53,32
2023-11-16T06:00,7.2,88,0,0,0,3,32.1
2023-11-16T07:00,7.6,87,0,0,0,3,35.6
2023-11-16T08:00,7.9,86,0,0,0,3,38.8
2023-11-16T09:00,8.3,85,0.1,0.1,0,51,37.9
2023-11-16T10:00,8.2,81,0.1,0.1,0,51,30.7
2023-11-16T11:00,8.5,76,0,0,0,1,33
2023-11-16T12:00,8.6,71,0,0,0,1,30.8
2023-11-16T13:00,8.2,69,0,0,0,1,28.4
2023-11-16T14:00,7.6,71,0,0,0,1,26
2023-11-16T15:00,6.2,76,0,0,0,2,23.4
2023-11-16T16:00,5,82,0,0,0,3,18.7
2023-11-16T17:00,5.1,82,0,0,0,3,17.1
2023-11-16T18:00,4.5,85,0,0,0,3,16.6
2023-11-16T19:00,3.6,90,0,0,0,3,17.7
2023-11-16T20:00,2.8,91,0,0,0,3,19.4
2023-11-16T21:00,2.5,92,0,0,0,3,20.9
2023-11-16T22:00,2,93,0,0,0,3,18.9
2023-11-16T23:00,1.8,94,0,0,0,3,19.8
2023-11-17T00:00,1.5,94,0,0,0,3,22.4
2023-11-17T01:00,1.1,94,0,0,0,3,27.2
2023-11-17T02:00,1.8,93,0,0,0,3,29.9
2023-11-17T03:00,2.1,91,0,0,0,3,28.9
2023-11-17T04:00,2.7,88,0,0,0,3,28.1
2023-11-17T05:00,2.6,89,0,0,0,3,28.1
2023-11-17T06:00,2.8,87,0,0,0,3,33.4
2023-11-17T07:00,2.8,87,0,0,0,3,31.8
2023-11-17T08:00,3.2,85,0,0,0,3,29.8
2023-11-17T09:00,4.3,83,0,0,0,3,31.7
2023-11-17T10:00,5,81,0,0,0,3,37.5
2023-11-17T11:00,5.4,79,0,0,0,3,36.9
2023-11-17T12:00,5.5,80,0,0,0,3,35.5
2023-11-17T13:00,5.7,80,0,0,0,3,35.6
2023-11-17T14:00,5.8,80,0,0,0,3,33.6
2023-11-17T15:00,5.3,82,0,0,0,3,34.8
2023-11-17T16:00,5.2,83,0,0,0,3,34.8
2023-11-17T17:00,5.2,84,0,0,0,3,33.5
2023-11-17T18:00,4.9,86,0,0,0,3,32.2
2023-11-17T19:00,5.1,85,0,0,0,3,30.2
2023-11-17T20:00,5.1,84,0,0,0,3,28.5
2023-11-17T21:00,5.2,84,0,0,0,3,27.2
2023-11-17T22:00,5.1,85,0,0,0,3,25.6
2023-11-17T23:00,4.7,88,0,0,0,3,23.5
2023-11-18T00:00,4.3,91,0,0,0,3,24.4
2023-11-18T01:00,3.1,96,0,0,0,3,27
2023-11-18T02:00,3.1,96,0,0,0,3,27.6
2023-11-18T03:00,2.9,97,0,0,0,3,25.6
2023-11-18T04:00,2.5,97,0,0,0,2,23
2023-11-18T05:00,2.2,97,0,0,0,0,21.3
2023-11-18T06:00,2,98,0,0,0,3,20.4
2023-11-18T07:00,1.8,98,0,0,0,3,21.3
2023-11-18T08:00,2.8,94,0,0,0,2,14.3
2023-11-18T09:00,4.1,89,0,0,0,2,12
2023-11-18T10:00,5,86,0,0,0,2,10.7
2023-11-18T11:00,5.9,80,0,0,0,2,9.8
2023-11-18T12:00,6.3,74,0,0,0,3,10.2
2023-11-18T13:00,5.9,79,0,0,0,3,8.1
2023-11-18T14:00,5.7,80,0,0,0,3,9.7
2023-11-18T15:00,4.6,86,0,0,0,3,12.2
2023-11-18T16:00,4.5,84,0,0,0,3,16.2
2023-11-18T17:00,4.2,85,0,0,0,3,17.8
2023-11-18T18:00,3.9,86,0,0,0,3,21.2
2023-11-18T19:00,3.7,85,0,0,0,3,24.5
2023-11-18T20:00,3.7,86,0,0,0,3,25.9
2023-11-18T21:00,3.8,85,0,0,0,3,28.7
2023-11-18T22:00,4,85,0.1,0.1,0,51,30.3
2023-11-18T23:00,4,85,0.1,0.1,0,51,30.1
2023-11-19T00:00,4,86,0.2,0.2,0,51,30
2023-11-19T01:00,3.8,90,1.1,0.6,0.35,73,33.4
2023-11-19T02:00,4.2,90,0.1,0.1,0,51,34.1
2023-11-19T03:00,4.5,89,0.2,0.2,0,51,37.5
2023-11-19T04:00,4.6,91,1.1,0.8,0.21,73,36.7
2023-11-19T05:00,4.7,92,0.9,0.9,0,53,33.2
2023-11-19T06:00,4.8,93,1.7,1.7,0,61,32.9
2023-11-19T07:00,5.1,93,0.4,0.4,0,51,30.4
2023-11-19T08:00,5.9,94,0.8,0.8,0,53,24.7
2023-11-19T09:00,7,93,0.2,0.2,0,51,26
2023-11-19T10:00,9.1,91,0,0,0,3,28.3
2023-11-19T11:00,10.9,87,0.1,0.1,0,51,35.5
2023-11-19T12:00,11.1,86,0.1,0.1,0,51,39.2
2023-11-19T13:00,11.6,83,0,0,0,1,38.1
2023-11-19T14:00,11.2,82,0,0,0,2,36.7
2023-11-19T15:00,10.4,84,0,0,0,1,35.2
2023-11-19T16:00,9.8,85,0,0,0,2,34.5
2023-11-19T17:00,9.3,88,0.4,0.4,0,51,31.2
2023-11-19T18:00,8.8,93,1.1,1.1,0,55,31.2
2023-11-19T19:00,9.1,88,0.2,0.2,0,51,35
2023-11-19T20:00,8.7,89,0,0,0,2,34.9
2023-11-19T21:00,8.5,90,0,0,0,3,32.8
2023-11-19T22:00,8.4,91,0.2,0.2,0,51,31.3
2023-11-19T23:00,8.3,92,0.1,0.1,0,51,30.1
2023-11-20T00:00,8.4,93,0.1,0.1,0,51,26.3
2023-11-20T01:00,9.1,94,0.2,0.2,0,51,28.4
2023-11-20T02:00,9.4,93,0.2,0.2,0,51,28.8
2023-11-20T03:00,9.4,93,0.6,0.6,0,53,24.5
2023-11-20T04:00,9.1,93,1.2,1.2,0,55,24.7
2023-11-20T05:00,9,93,0.7,0.7,0,53,24.2
2023-11-20T06:00,9,94,0.9,0.9,0,53,21.4
2023-11-20T07:00,8.9,95,0.2,0.2,0,51,19.5
2023-11-20T08:00,9.2,96,0,0,0,3,19.4
2023-11-20T09:00,9.9,94,0,0,0,3,15.7
2023-11-20T10:00,10.6,91,0,0,0,3,15.3
2023-11-20T11:00,11,89,0.2,0.2,0,51,13.5
2023-11-20T12:00,10.8,91,0.1,0.1,0,51,10.6
2023-11-20T13:00,10,96,0.7,0.7,0,53,5.9
2023-11-20T14:00,10,96,0.1,0.1,0,51,5.9
2023-11-20T15:00,9.7,97,0.1,0.1,0,51,7.9
2023-11-20T16:00,9.3,94,0.6,0.6,0,53,7.2
2023-11-20T17:00,9,95,0.7,0.7,0,53,8.1
2023-11-20T18:00,8.9,95,2,2,0,61,2.5
2023-11-20T19:00,8.7,97,2.8,2.8,0,63,8.8
2023-11-20T20:00,8.6,97,2.1,2.1,0,61,15.1
2023-11-20T21:00,8.4,97,1.4,1.4,0,61,15.6
2023-11-20T22:00,8.3,98,0.8,0.8,0,53,14.3
2023-11-20T23:00,8.2,98,0.8,0.8,0,53,11.9
2023-11-21T00:00,8.1,98,0.8,0.8,0,53,12.4
2023-11-21T01:00,6.7,94,0.2,0.2,0,51,19
2023-11-21T02:00,6.4,95,0.1,0.1,0,51,18.8
2023-11-21T03:00,5.7,95,0,0,0,3,21
2023-11-21T04:00,4.8,93,0,0,0,3,20.6
2023-11-21T05:00,4.2,93,0,0,0,3,21
2023-11-21T06:00,3.6,94,0,0,0,3,21.3
2023-11-21T07:00,3.5,94,0,0,0,3,21.1
2023-11-21T08:00,3.7,93,0,0,0,3,20.8
2023-11-21T09:00,4,91,0,0,0,3,20.7
2023-11-21T10:00,4.1,89,0,0,0,3,21.1
2023-11-21T11:00,4.1,87,0,0,0,3,22.5
2023-11-21T12:00,3.9,84,0,0,0,3,24.2
2023-11-21T13:00,3.1,86,0,0,0,3,23.4
2023-11-21T14:00,2.7,85,0,0,0,3,25
2023-11-21T15:00,2.2,83,0,0,0,3,25.4
2023-11-21T16:00,1.9,82,0,0,0,3,24.2
2023-11-21T17:00,1.6,78,0,0,0,3,24.5
2023-11-21T18:00,1.2,76,0,0,0.07,71,23.8
2023-11-21T19:00,1,75,0,0,0,3,23.6
2023-11-21T20:00,1,73,0,0,0,2,25
2023-11-21T21:00,0.4,72,0,0,0,0,27
2023-11-21T22:00,-0.2,72,0,0,0,0,26.3
2023-11-21T23:00,-0.6,73,0,0,0,0,25.2
2023-11-22T00:00,-1.1,77,0,0,0,0,23.3
2023-11-22T01:00,-1.4,91,0,0,0,0,24.6
2023-11-22T02:00,-1.7,92,0,0,0,0,24.2
2023-11-22T03:00,-2.1,91,0,0,0,0,21.9
2023-11-22T04:00,-2.7,90,0,0,0,0,22.5
2023-11-22T05:00,-3.2,88,0,0,0,0,20.8
2023-11-22T06:00,-3.7,87,0,0,0,0,17.9
2023-11-22T07:00,-4.1,87,0,0,0,1,14.8
2023-11-22T08:00,-2.7,82,0,0,0,3,12.4
2023-11-22T09:00,-1.5,75,0,0,0,2,5.4
2023-11-22T10:00,-0.5,71,0,0,0,3,7.3
2023-11-22T11:00,0.3,70,0,0,0,2,4.7
2023-11-22T12:00,0.8,67,0,0,0,3,6.4
2023-11-22T13:00,0.8,68,0,0,0,3,5.6
2023-11-22T14:00,0.4,70,0,0,0,3,8.7
2023-11-22T15:00,-0.5,78,0,0,0,3,8.2
2023-11-22T16:00,-0.5,78,0,0,0,3,11.2
2023-11-22T17:00,-0.5,77,0,0,0,3,19
2023-11-22T18:00,-0.5,77,0,0,0,3,22.6
2023-11-22T19:00,-0.3,77,0,0,0,3,25.2
2023-11-22T20:00,-0.8,79,0,0,0,3,29.7
2023-11-22T21:00,-0.5,75,0,0,0,3,32.7
2023-11-22T22:00,0,72,0,0,0,3,37.5
2023-11-22T23:00,0.6,68,0,0,0,3,39.8
2023-11-23T00:00,1.3,67,0.1,0.1,0,51,45
2023-11-23T01:00,1.6,77,1.8,1.7,0.07,71,43.6
2023-11-23T02:00,2.9,76,0,0,0,3,41.3
2023-11-23T03:00,4.1,76,0,0,0,3,42.9
2023-11-23T04:00,5,79,0,0,0,3,43.1
2023-11-23T05:00,6,82,0,0,0,3,45.8
2023-11-23T06:00,6.9,84,0,0,0,3,47.6
2023-11-23T07:00,7.5,85,0,0,0,3,49.3
2023-11-23T08:00,8.1,85,0,0,0,3,50.5
2023-11-23T09:00,8.8,85,0,0,0,3,50.6
2023-11-23T10:00,9.4,84,0,0,0,3,52
2023-11-23T11:00,9.7,84,0,0,0,3,52.6
2023-11-23T12:00,9.9,84,0.1,0.1,0,51,52.3
2023-11-23T13:00,10,87,0,0,0,3,53.7
2023-11-23T14:00,10.4,86,0,0,0,3,54.1
2023-11-23T15:00,10.5,86,0.1,0.1,0,51,57.6
2023-11-23T16:00,10.6,84,0.1,0.1,0,51,63.7
2023-11-23T17:00,10.8,84,0.1,0.1,0,51,64.8
2023-11-23T18:00,10.7,85,0.6,0.6,0,53,63.5
2023-11-23T19:00,10.4,87,0.9,0.9,0,53,60.9
2023-11-23T20:00,10,84,0.8,0.8,0,53,53.4
2023-11-23T21:00,8.9,85,0.3,0.3,0,51,49.1
2023-11-23T22:00,8.2,81,0,0,0,3,53.4
2023-11-23T23:00,7.5,79,0,0,0,3,48.5
2023-11-24T00:00,6.6,78,0,0,0,0,50.1
2023-11-24T01:00,5.9,85,0.1,0.1,0,51,47.1
2023-11-24T02:00,5,84,0,0,0,0,46.5
2023-11-24T03:00,4.6,81,0,0,0,0,45.8
2023-11-24T04:00,4.1,83,0,0,0,0,46.7
2023-11-24T05:00,3.7,86,0,0,0,0,44.5
2023-11-24T06:00,3.4,84,0,0,0,1,41.1
2023-11-24T07:00,3.1,84,0,0,0,1,40.6
2023-11-24T08:00,3.6,80,0,0,0,2,43.4
2023-11-24T09:00,4.5,74,0,0,0,3,45.6
2023-11-24T10:00,4.8,73,0,0,0,1,50.1
2023-11-24T11:00,5,71,0,0,0,3,48.3
2023-11-24T12:00,5.1,68,0.1,0.1,0,51,44.6
2023-11-24T13:00,4.3,72,0,0,0,3,42.1
2023-11-24T14:00,3.8,78,0.1,0.1,0,51,41.4
2023-11-24T15:00,3.3,78,0,0,0,2,38.2
2023-11-24T16:00,2.8,82,0,0,0,3,38.9
2023-11-24T17:00,2.4,81,0,0,0,3,37
2023-11-24T18:00,2.4,87,1.8,0.2,1.12,75,36.3
2023-11-24T19:00,2,87,0.1,0.1,0,51,30.1
2023-11-24T20:00,1.1,91,1.9,0.1,1.26,75,25.4
2023-11-24T21:00,1.4,90,0.3,0,0.21,73,29.8
2023-11-24T22:00,1.4,88,0,0,0,0,34.1
2023-11-24T23:00,0.7,86,0,0,0,0,33
2023-11-25T00:00,0.3,86,0,0,0,0,32.1
2023-11-25T01:00,0.6,85,0,0,0,2,33.9
2023-11-25T02:00,0.7,83,0,0,0,3,35.4
2023-11-25T03:00,1.5,80,0,0,0,3,34.4
2023-11-25T04:00,1.5,82,0,0,0,3,30.2
2023-11-25T05:00,0.9,87,0,0,0,3,26.6
2023-11-25T06:00,0,92,0,0,0,2,30.8
2023-11-25T07:00,-0.2,91,0,0,0,2,32.7
2023-11-25T08:00,0,86,0,0,0,1,28.6
2023-11-25T09:00,0.8,82,0,0,0,0,23
2023-11-25T10:00,1.7,80,0,0,0,0,17.3
2023-11-25T11:00,2.5,80,0,0,0,0,15.6
2023-11-25T12:00,3,79,0,0,0,1,15.1
2023-11-25T13:00,1.9,86,0.3,0,0.21,73,15.7
2023-11-25T14:00,1.8,87,0,0,0,3,16
2023-11-25T15:00,1.7,88,0,0,0,3,19.9
2023-11-25T16:00,2,87,0,0,0,3,20.9
2023-11-25T17:00,1.8,88,0.1,0.1,0,51,26.9
2023-11-25T18:00,1.3,87,0,0,0,0,28.3
2023-11-25T19:00,0.1,90,0,0,0,0,26.8
2023-11-25T20:00,-0.5,89,0,0,0,0,27.7
2023-11-25T21:00,-0.5,83,0,0,0,1,27.1
2023-11-25T22:00,-0.6,78,0,0,0,1,25.9
2023-11-25T23:00,-0.8,78,0,0,0,3,20.3
2023-11-26T00:00,-0.9,83,0,0,0,3,18.6
2023-11-26T01:00,-1.5,92,0,0,0,3,21.5
2023-11-26T02:00,-1.8,92,0,0,0,0,23.2
2023-11-26T03:00,-2.2,91,0,0,0,0,22.9
2023-11-26T04:00,-2.7,90,0,0,0,0,22.3
2023-11-26T05:00,-2.8,89,0,0,0,0,22.4
2023-11-26T06:00,-3,89,0,0,0,0,22.8
2023-11-26T07:00,-2.8,89,0,0,0,0,23.5
2023-11-26T08:00,-1.9,86,0,0,0,0,24
2023-11-26T09:00,-1,80,0,0,0,0,18.7
2023-11-26T10:00,-0.3,73,0,0,0,0,17.9
2023-11-26T11:00,0.3,71,0,0,0,2,16.2
2023-11-26T12:00,0.9,70,0,0,0,2,18.5
2023-11-26T13:00,0.8,71,0,0,0,3,10.5
2023-11-26T14:00,0.6,74,0,0,0,3,10.9
2023-11-26T15:00,-1.1,84,0,0,0,3,9.7
2023-11-26T16:00,-1.4,83,0,0,0,3,9.7
2023-11-26T17:00,-1.5,83,0,0,0,2,8.9
2023-11-26T18:00,-2.7,87,0,0,0,2,9.4
2023-11-26T19:00,-2.9,90,0,0,0,3,9.4
2023-11-26T20:00,-2.2,90,0,0,0,3,9
2023-11-26T21:00,-1.9,92,0,0,0,3,8.8
2023-11-26T22:00,-2,94,0,0,0,3,9.8
2023-11-26T23:00,-1.2,93,0,0,0,3,8.1
2023-11-27T00:00,-0.7,92,0,0,0,3,5.3
2023-11-27T01:00,-1.4,95,0,0,0,3,8.1
2023-11-27T02:00,-2,95,0,0,0,3,7.6
2023-11-27T03:00,-2.5,96,0,0,0,3,7.1
2023-11-27T04:00,-2.1,96,0,0,0,3,10.1
2023-11-27T05:00,-1.8,96,0,0,0,3,11.5
2023-11-27T06:00,-1.2,95,0,0,0,3,14.5
2023-11-27T07:00,-0.6,93,0,0,0,3,16.6
