Start date,End date,Germany/Luxembourg [?/MWh],,,,,,,,,,,,,,,,
"Apr 7, 2022 5:00 PM","Apr 7, 2022 6:00 PM",80.91,,,,,,,,,,,,,,,,
"Apr 7, 2022 6:00 PM","Apr 7, 2022 7:00 PM",82.06,,,,,,,,,,,,,,,,
"Apr 7, 2022 7:00 PM","Apr 7, 2022 8:00 PM",94.41,,,,,,,,,,,,,,,,
"Apr 7, 2022 8:00 PM","Apr 7, 2022 9:00 PM",79.56,,,,,,,,,,,,,,,,
"Apr 7, 2022 9:00 PM","Apr 7, 2022 10:00 PM",65.45,,,,,,,,,,,,,,,,
"Apr 7, 2022 10:00 PM","Apr 7, 2022 11:00 PM",69.19,,,,,,,,,,,,,,,,
"Apr 7, 2022 11:00 PM","Apr 8, 2022 12:00 AM",27.35,,,,,,,,,,,,,,,,
"Apr 8, 2022 12:00 AM","Apr 8, 2022 1:00 AM",2.02,,,,,,,,,,,,,,,,
"Apr 8, 2022 1:00 AM","Apr 8, 2022 2:00 AM",1.03,,,,,,,,,,,,,,,,
"Apr 8, 2022 2:00 AM","Apr 8, 2022 3:00 AM",1.02,,,,,,,,,,,,,,,,
"Apr 8, 2022 3:00 AM","Apr 8, 2022 4:00 AM",2.47,,,,,,,,,,,,,,,,
"Apr 8, 2022 4:00 AM","Apr 8, 2022 5:00 AM",8.58,,,,,,,,,,,,,,,,
"Apr 8, 2022 5:00 AM","Apr 8, 2022 6:00 AM",44.51,,,,,,,,,,,,,,,,
"Apr 8, 2022 6:00 AM","Apr 8, 2022 7:00 AM",95.37,,,,,,,,,,,,,,,,
"Apr 8, 2022 7:00 AM","Apr 8, 2022 8:00 AM",147.26,,,,,,,,,,,,,,,,
"Apr 8, 2022 8:00 AM","Apr 8, 2022 9:00 AM",150.00,,,,,,,,,,,,,,,,
"Apr 8, 2022 9:00 AM","Apr 8, 2022 10:00 AM",87.00,,,,,,,,,,,,,,,,
"Apr 8, 2022 10:00 AM","Apr 8, 2022 11:00 AM",81.85,,,,,,,,,,,,,,,,
"Apr 8, 2022 11:00 AM","Apr 8, 2022 12:00 PM",86.54,,,,,,,,,,,,,,,,
"Apr 8, 2022 12:00 PM","Apr 8, 2022 1:00 PM",88.19,,,,,,,,,,,,,,,,
"Apr 8, 2022 1:00 PM","Apr 8, 2022 2:00 PM",91.41,,,,,,,,,,,,,,,,
"Apr 8, 2022 2:00 PM","Apr 8, 2022 3:00 PM",130.77,,,,,,,,,,,,,,,,
"Apr 8, 2022 3:00 PM","Apr 8, 2022 4:00 PM",166.11,,,,,,,,,,,,,,,,
"Apr 8, 2022 4:00 PM","Apr 8, 2022 5:00 PM",186.11,,,,,,,,,,,,,,,,
"Apr 8, 2022 5:00 PM","Apr 8, 2022 6:00 PM",202.31,,,,,,,,,,,,,,,,
"Apr 8, 2022 6:00 PM","Apr 8, 2022 7:00 PM",229.90,,,,,,,,,,,,,,,,
"Apr 8, 2022 7:00 PM","Apr 8, 2022 8:00 PM",267.77,,,,,,,,,,,,,,,,
"Apr 8, 2022 8:00 PM","Apr 8, 2022 9:00 PM",259.04,,,,,,,,,,,,,,,,
"Apr 8, 2022 9:00 PM","Apr 8, 2022 10:00 PM",221.80,,,,,,,,,,,,,,,,
"Apr 8, 2022 10:00 PM","Apr 8, 2022 11:00 PM",189.80,,,,,,,,,,,,,,,,
"Apr 8, 2022 11:00 PM","Apr 9, 2022 12:00 AM",159.98,,,,,,,,,,,,,,,,
"Apr 9, 2022 12:00 AM","Apr 9, 2022 1:00 AM",119.25,,,,,,,,,,,,,,,,
"Apr 9, 2022 1:00 AM","Apr 9, 2022 2:00 AM",110.60,,,,,,,,,,,,,,,,
"Apr 9, 2022 2:00 AM","Apr 9, 2022 3:00 AM",92.51,,,,,,,,,,,,,,,,
"Apr 9, 2022 3:00 AM","Apr 9, 2022 4:00 AM",83.22,,,,,,,,,,,,,,,,
"Apr 9, 2022 4:00 AM","Apr 9, 2022 5:00 AM",79.12,,,,,,,,,,,,,,,,
"Apr 9, 2022 5:00 AM","Apr 9, 2022 6:00 AM",76.14,,,,,,,,,,,,,,,,
"Apr 9, 2022 6:00 AM","Apr 9, 2022 7:00 AM",76.56,,,,,,,,,,,,,,,,
"Apr 9, 2022 7:00 AM","Apr 9, 2022 8:00 AM",88.15,,,,,,,,,,,,,,,,
"Apr 9, 2022 8:00 AM","Apr 9, 2022 9:00 AM",82.90,,,,,,,,,,,,,,,,
"Apr 9, 2022 9:00 AM","Apr 9, 2022 10:00 AM",69.72,,,,,,,,,,,,,,,,
"Apr 9, 2022 10:00 AM","Apr 9, 2022 11:00 AM",25.14,,,,,,,,,,,,,,,,
"Apr 9, 2022 11:00 AM","Apr 9, 2022 12:00 PM",5.04,,,,,,,,,,,,,,,,
"Apr 9, 2022 12:00 PM","Apr 9, 2022 1:00 PM",-0.01,,,,,,,,,,,,,,,,
"Apr 9, 2022 1:00 PM","Apr 9, 2022 2:00 PM",-0.28,,,,,,,,,,,,,,,,
"Apr 9, 2022 2:00 PM","Apr 9, 2022 3:00 PM",-2.49,,,,,,,,,,,,,,,,
"Apr 9, 2022 3:00 PM","Apr 9, 2022 4:00 PM",-0.10,,,,,,,,,,,,,,,,
"Apr 9, 2022 4:00 PM","Apr 9, 2022 5:00 PM",-0.03,,,,,,,,,,,,,,,,
"Apr 9, 2022 5:00 PM","Apr 9, 2022 6:00 PM",1.98,,,,,,,,,,,,,,,,
"Apr 9, 2022 6:00 PM","Apr 9, 2022 7:00 PM",75.81,,,,,,,,,,,,,,,,
"Apr 9, 2022 7:00 PM","Apr 9, 2022 8:00 PM",96.97,,,,,,,,,,,,,,,,
"Apr 9, 2022 8:00 PM","Apr 9, 2022 9:00 PM",105.00,,,,,,,,,,,,,,,,
"Apr 9, 2022 9:00 PM","Apr 9, 2022 10:00 PM",90.95,,,,,,,,,,,,,,,,
"Apr 9, 2022 10:00 PM","Apr 9, 2022 11:00 PM",89.77,,,,,,,,,,,,,,,,
"Apr 9, 2022 11:00 PM","Apr 10, 2022 12:00 AM",69.88,,,,,,,,,,,,,,,,
"Apr 10, 2022 12:00 AM","Apr 10, 2022 1:00 AM",70.96,,,,,,,,,,,,,,,,
"Apr 10, 2022 1:00 AM","Apr 10, 2022 2:00 AM",26.15,,,,,,,,,,,,,,,,
"Apr 10, 2022 2:00 AM","Apr 10, 2022 3:00 AM",24.59,,,,,,,,,,,,,,,,
"Apr 10, 2022 3:00 AM","Apr 10, 2022 4:00 AM",25.67,,,,,,,,,,,,,,,,
"Apr 10, 2022 4:00 AM","Apr 10, 2022 5:00 AM",40.04,,,,,,,,,,,,,,,,
"Apr 10, 2022 5:00 AM","Apr 10, 2022 6:00 AM",36.85,,,,,,,,,,,,,,,,
"Apr 10, 2022 6:00 AM","Apr 10, 2022 7:00 AM",25.95,,,,,,,,,,,,,,,,
"Apr 10, 2022 7:00 AM","Apr 10, 2022 8:00 AM",45.02,,,,,,,,,,,,,,,,
"Apr 10, 2022 8:00 AM","Apr 10, 2022 9:00 AM",35.76,,,,,,,,,,,,,,,,
"Apr 10, 2022 9:00 AM","Apr 10, 2022 10:00 AM",22.23,,,,,,,,,,,,,,,,
"Apr 10, 2022 10:00 AM","Apr 10, 2022 11:00 AM",12.29,,,,,,,,,,,,,,,,
"Apr 10, 2022 11:00 AM","Apr 10, 2022 12:00 PM",13.00,,,,,,,,,,,,,,,,
"Apr 10, 2022 12:00 PM","Apr 10, 2022 1:00 PM",5.31,,,,,,,,,,,,,,,,
"Apr 10, 2022 1:00 PM","Apr 10, 2022 2:00 PM",0.10,,,,,,,,,,,,,,,,
"Apr 10, 2022 2:00 PM","Apr 10, 2022 3:00 PM",0.09,,,,,,,,,,,,,,,,
"Apr 10, 2022 3:00 PM","Apr 10, 2022 4:00 PM",0.42,,,,,,,,,,,,,,,,
"Apr 10, 2022 4:00 PM","Apr 10, 2022 5:00 PM",8.52,,,,,,,,,,,,,,,,
"Apr 10, 2022 5:00 PM","Apr 10, 2022 6:00 PM",71.03,,,,,,,,,,,,,,,,
"Apr 10, 2022 6:00 PM","Apr 10, 2022 7:00 PM",139.90,,,,,,,,,,,,,,,,
"Apr 10, 2022 7:00 PM","Apr 10, 2022 8:00 PM",233.51,,,,,,,,,,,,,,,,
"Apr 10, 2022 8:00 PM","Apr 10, 2022 9:00 PM",252.18,,,,,,,,,,,,,,,,
"Apr 10, 2022 9:00 PM","Apr 10, 2022 10:00 PM",239.54,,,,,,,,,,,,,,,,
"Apr 10, 2022 10:00 PM","Apr 10, 2022 11:00 PM",238.28,,,,,,,,,,,,,,,,
"Apr 10, 2022 11:00 PM","Apr 11, 2022 12:00 AM",224.30,,,,,,,,,,,,,,,,
"Apr 11, 2022 12:00 AM","Apr 11, 2022 1:00 AM",182.38,,,,,,,,,,,,,,,,
"Apr 11, 2022 1:00 AM","Apr 11, 2022 2:00 AM",184.98,,,,,,,,,,,,,,,,
"Apr 11, 2022 2:00 AM","Apr 11, 2022 3:00 AM",184.60,,,,,,,,,,,,,,,,
"Apr 11, 2022 3:00 AM","Apr 11, 2022 4:00 AM",185.68,,,,,,,,,,,,,,,,
"Apr 11, 2022 4:00 AM","Apr 11, 2022 5:00 AM",195.55,,,,,,,,,,,,,,,,
"Apr 11, 2022 5:00 AM","Apr 11, 2022 6:00 AM",220.56,,,,,,,,,,,,,,,,
"Apr 11, 2022 6:00 AM","Apr 11, 2022 7:00 AM",264.91,,,,,,,,,,,,,,,,
"Apr 11, 2022 7:00 AM","Apr 11, 2022 8:00 AM",299.93,,,,,,,,,,,,,,,,
"Apr 11, 2022 8:00 AM","Apr 11, 2022 9:00 AM",285.03,,,,,,,,,,,,,,,,
"Apr 11, 2022 9:00 AM","Apr 11, 2022 10:00 AM",255.00,,,,,,,,,,,,,,,,
"Apr 11, 2022 10:00 AM","Apr 11, 2022 11:00 AM",214.92,,,,,,,,,,,,,,,,
"Apr 11, 2022 11:00 AM","Apr 11, 2022 12:00 PM",190.71,,,,,,,,,,,,,,,,
"Apr 11, 2022 12:00 PM","Apr 11, 2022 1:00 PM",187.85,,,,,,,,,,,,,,,,
"Apr 11, 2022 1:00 PM","Apr 11, 2022 2:00 PM",181.84,,,,,,,,,,,,,,,,
"Apr 11, 2022 2:00 PM","Apr 11, 2022 3:00 PM",179.98,,,,,,,,,,,,,,,,
"Apr 11, 2022 3:00 PM","Apr 11, 2022 4:00 PM",179.77,,,,,,,,,,,,,,,,
"Apr 11, 2022 4:00 PM","Apr 11, 2022 5:00 PM",182.86,,,,,,,,,,,,,,,,
"Apr 11, 2022 5:00 PM","Apr 11, 2022 6:00 PM",219.39,,,,,,,,,,,,,,,,
"Apr 11, 2022 6:00 PM","Apr 11, 2022 7:00 PM",263.32,,,,,,,,,,,,,,,,
"Apr 11, 2022 7:00 PM","Apr 11, 2022 8:00 PM",296.99,,,,,,,,,,,,,,,,
"Apr 11, 2022 8:00 PM","Apr 11, 2022 9:00 PM",290.37,,,,,,,,,,,,,,,,
"Apr 11, 2022 9:00 PM","Apr 11, 2022 10:00 PM",267.81,,,,,,,,,,,,,,,,
"Apr 11, 2022 10:00 PM","Apr 11, 2022 11:00 PM",247.99,,,,,,,,,,,,,,,,
"Apr 11, 2022 11:00 PM","Apr 12, 2022 12:00 AM",204.40,,,,,,,,,,,,,,,,
"Apr 12, 2022 12:00 AM","Apr 12, 2022 1:00 AM",192.90,,,,,,,,,,,,,,,,
"Apr 12, 2022 1:00 AM","Apr 12, 2022 2:00 AM",188.71,,,,,,,,,,,,,,,,
"Apr 12, 2022 2:00 AM","Apr 12, 2022 3:00 AM",184.13,,,,,,,,,,,,,,,,
"Apr 12, 2022 3:00 AM","Apr 12, 2022 4:00 AM",183.00,,,,,,,,,,,,,,,,
"Apr 12, 2022 4:00 AM","Apr 12, 2022 5:00 AM",185.55,,,,,,,,,,,,,,,,
"Apr 12, 2022 5:00 AM","Apr 12, 2022 6:00 AM",191.53,,,,,,,,,,,,,,,,
"Apr 12, 2022 6:00 AM","Apr 12, 2022 7:00 AM",229.54,,,,,,,,,,,,,,,,
"Apr 12, 2022 7:00 AM","Apr 12, 2022 8:00 AM",268.78,,,,,,,,,,,,,,,,
"Apr 12, 2022 8:00 AM","Apr 12, 2022 9:00 AM",260.33,,,,,,,,,,,,,,,,
"Apr 12, 2022 9:00 AM","Apr 12, 2022 10:00 AM",219.02,,,,,,,,,,,,,,,,
"Apr 12, 2022 10:00 AM","Apr 12, 2022 11:00 AM",182.51,,,,,,,,,,,,,,,,
"Apr 12, 2022 11:00 AM","Apr 12, 2022 12:00 PM",172.32,,,,,,,,,,,,,,,,
"Apr 12, 2022 12:00 PM","Apr 12, 2022 1:00 PM",136.12,,,,,,,,,,,,,,,,
"Apr 12, 2022 1:00 PM","Apr 12, 2022 2:00 PM",110.02,,,,,,,,,,,,,,,,
"Apr 12, 2022 2:00 PM","Apr 12, 2022 3:00 PM",100.01,,,,,,,,,,,,,,,,
"Apr 12, 2022 3:00 PM","Apr 12, 2022 4:00 PM",118.14,,,,,,,,,,,,,,,,
"Apr 12, 2022 4:00 PM","Apr 12, 2022 5:00 PM",139.90,,,,,,,,,,,,,,,,
"Apr 12, 2022 5:00 PM","Apr 12, 2022 6:00 PM",179.40,,,,,,,,,,,,,,,,
"Apr 12, 2022 6:00 PM","Apr 12, 2022 7:00 PM",215.47,,,,,,,,,,,,,,,,
"Apr 12, 2022 7:00 PM","Apr 12, 2022 8:00 PM",235.09,,,,,,,,,,,,,,,,
"Apr 12, 2022 8:00 PM","Apr 12, 2022 9:00 PM",233.47,,,,,,,,,,,,,,,,
"Apr 12, 2022 9:00 PM","Apr 12, 2022 10:00 PM",189.08,,,,,,,,,,,,,,,,
"Apr 12, 2022 10:00 PM","Apr 12, 2022 11:00 PM",177.46,,,,,,,,,,,,,,,,
"Apr 12, 2022 11:00 PM","Apr 13, 2022 12:00 AM",137.74,,,,,,,,,,,,,,,,
"Apr 13, 2022 12:00 AM","Apr 13, 2022 1:00 AM",161.67,,,,,,,,,,,,,,,,
"Apr 13, 2022 1:00 AM","Apr 13, 2022 2:00 AM",165.81,,,,,,,,,,,,,,,,
"Apr 13, 2022 2:00 AM","Apr 13, 2022 3:00 AM",163.31,,,,,,,,,,,,,,,,
"Apr 13, 2022 3:00 AM","Apr 13, 2022 4:00 AM",167.63,,,,,,,,,,,,,,,,
"Apr 13, 2022 4:00 AM","Apr 13, 2022 5:00 AM",180.73,,,,,,,,,,,,,,,,
"Apr 13, 2022 5:00 AM","Apr 13, 2022 6:00 AM",212.32,,,,,,,,,,,,,,,,
"Apr 13, 2022 6:00 AM","Apr 13, 2022 7:00 AM",248.74,,,,,,,,,,,,,,,,
"Apr 13, 2022 7:00 AM","Apr 13, 2022 8:00 AM",267.52,,,,,,,,,,,,,,,,
"Apr 13, 2022 8:00 AM","Apr 13, 2022 9:00 AM",273.83,,,,,,,,,,,,,,,,
"Apr 13, 2022 9:00 AM","Apr 13, 2022 10:00 AM",254.25,,,,,,,,,,,,,,,,
"Apr 13, 2022 10:00 AM","Apr 13, 2022 11:00 AM",212.90,,,,,,,,,,,,,,,,
"Apr 13, 2022 11:00 AM","Apr 13, 2022 12:00 PM",192.45,,,,,,,,,,,,,,,,
"Apr 13, 2022 12:00 PM","Apr 13, 2022 1:00 PM",188.72,,,,,,,,,,,,,,,,
"Apr 13, 2022 1:00 PM","Apr 13, 2022 2:00 PM",195.04,,,,,,,,,,,,,,,,
"Apr 13, 2022 2:00 PM","Apr 13, 2022 3:00 PM",200.05,,,,,,,,,,,,,,,,
"Apr 13, 2022 3:00 PM","Apr 13, 2022 4:00 PM",196.00,,,,,,,,,,,,,,,,
"Apr 13, 2022 4:00 PM","Apr 13, 2022 5:00 PM",200.47,,,,,,,,,,,,,,,,
"Apr 13, 2022 5:00 PM","Apr 13, 2022 6:00 PM",241.25,,,,,,,,,,,,,,,,
"Apr 13, 2022 6:00 PM","Apr 13, 2022 7:00 PM",266.20,,,,,,,,,,,,,,,,
"Apr 13, 2022 7:00 PM","Apr 13, 2022 8:00 PM",298.95,,,,,,,,,,,,,,,,
"Apr 13, 2022 8:00 PM","Apr 13, 2022 9:00 PM",301.63,,,,,,,,,,,,,,,,
"Apr 13, 2022 9:00 PM","Apr 13, 2022 10:00 PM",269.03,,,,,,,,,,,,,,,,
"Apr 13, 2022 10:00 PM","Apr 13, 2022 11:00 PM",250.00,,,,,,,,,,,,,,,,
"Apr 13, 2022 11:00 PM","Apr 14, 2022 12:00 AM",231.94,,,,,,,,,,,,,,,,
"Apr 14, 2022 12:00 AM","Apr 14, 2022 1:00 AM",232.45,,,,,,,,,,,,,,,,
"Apr 14, 2022 1:00 AM","Apr 14, 2022 2:00 AM",207.63,,,,,,,,,,,,,,,,
"Apr 14, 2022 2:00 AM","Apr 14, 2022 3:00 AM",200.14,,,,,,,,,,,,,,,,
"Apr 14, 2022 3:00 AM","Apr 14, 2022 4:00 AM",198.05,,,,,,,,,,,,,,,,
"Apr 14, 2022 4:00 AM","Apr 14, 2022 5:00 AM",199.97,,,,,,,,,,,,,,,,
"Apr 14, 2022 5:00 AM","Apr 14, 2022 6:00 AM",204.46,,,,,,,,,,,,,,,,
"Apr 14, 2022 6:00 AM","Apr 14, 2022 7:00 AM",254.00,,,,,,,,,,,,,,,,
"Apr 14, 2022 7:00 AM","Apr 14, 2022 8:00 AM",272.33,,,,,,,,,,,,,,,,
"Apr 14, 2022 8:00 AM","Apr 14, 2022 9:00 AM",282.11,,,,,,,,,,,,,,,,
"Apr 14, 2022 9:00 AM","Apr 14, 2022 10:00 AM",252.78,,,,,,,,,,,,,,,,
"Apr 14, 2022 10:00 AM","Apr 14, 2022 11:00 AM",216.35,,,,,,,,,,,,,,,,
"Apr 14, 2022 11:00 AM","Apr 14, 2022 12:00 PM",212.54,,,,,,,,,,,,,,,,
"Apr 14, 2022 12:00 PM","Apr 14, 2022 1:00 PM",202.24,,,,,,,,,,,,,,,,
"Apr 14, 2022 1:00 PM","Apr 14, 2022 2:00 PM",195.19,,,,,,,,,,,,,,,,
"Apr 14, 2022 2:00 PM","Apr 14, 2022 3:00 PM",193.64,,,,,,,,,,,,,,,,
"Apr 14, 2022 3:00 PM","Apr 14, 2022 4:00 PM",191.99,,,,,,,,,,,,,,,,
"Apr 14, 2022 4:00 PM","Apr 14, 2022 5:00 PM",194.53,,,,,,,,,,,,,,,,
"Apr 14, 2022 5:00 PM","Apr 14, 2022 6:00 PM",212.80,,,,,,,,,,,,,,,,
"Apr 14, 2022 6:00 PM","Apr 14, 2022 7:00 PM",244.94,,,,,,,,,,,,,,,,
"Apr 14, 2022 7:00 PM","Apr 14, 2022 8:00 PM",271.07,,,,,,,,,,,,,,,,
"Apr 14, 2022 8:00 PM","Apr 14, 2022 9:00 PM",272.31,,,,,,,,,,,,,,,,
"Apr 14, 2022 9:00 PM","Apr 14, 2022 10:00 PM",265.46,,,,,,,,,,,,,,,,
"Apr 14, 2022 10:00 PM","Apr 14, 2022 11:00 PM",253.68,,,,,,,,,,,,,,,,
"Apr 14, 2022 11:00 PM","Apr 15, 2022 12:00 AM",234.36,,,,,,,,,,,,,,,,
"Apr 15, 2022 12:00 AM","Apr 15, 2022 1:00 AM",214.90,,,,,,,,,,,,,,,,
"Apr 15, 2022 1:00 AM","Apr 15, 2022 2:00 AM",198.45,,,,,,,,,,,,,,,,
"Apr 15, 2022 2:00 AM","Apr 15, 2022 3:00 AM",194.28,,,,,,,,,,,,,,,,
"Apr 15, 2022 3:00 AM","Apr 15, 2022 4:00 AM",190.49,,,,,,,,,,,,,,,,
"Apr 15, 2022 4:00 AM","Apr 15, 2022 5:00 AM",191.86,,,,,,,,,,,,,,,,
"Apr 15, 2022 5:00 AM","Apr 15, 2022 6:00 AM",196.86,,,,,,,,,,,,,,,,
"Apr 15, 2022 6:00 AM","Apr 15, 2022 7:00 AM",205.33,,,,,,,,,,,,,,,,
"Apr 15, 2022 7:00 AM","Apr 15, 2022 8:00 AM",220.78,,,,,,,,,,,,,,,,
"Apr 15, 2022 8:00 AM","Apr 15, 2022 9:00 AM",209.88,,,,,,,,,,,,,,,,
"Apr 15, 2022 9:00 AM","Apr 15, 2022 10:00 AM",189.92,,,,,,,,,,,,,,,,
"Apr 15, 2022 10:00 AM","Apr 15, 2022 11:00 AM",190.62,,,,,,,,,,,,,,,,
"Apr 15, 2022 11:00 AM","Apr 15, 2022 12:00 PM",186.55,,,,,,,,,,,,,,,,
"Apr 15, 2022 12:00 PM","Apr 15, 2022 1:00 PM",160.03,,,,,,,,,,,,,,,,
"Apr 15, 2022 1:00 PM","Apr 15, 2022 2:00 PM",167.65,,,,,,,,,,,,,,,,
"Apr 15, 2022 2:00 PM","Apr 15, 2022 3:00 PM",157.38,,,,,,,,,,,,,,,,
"Apr 15, 2022 3:00 PM","Apr 15, 2022 4:00 PM",151.11,,,,,,,,,,,,,,,,
"Apr 15, 2022 4:00 PM","Apr 15, 2022 5:00 PM",155.01,,,,,,,,,,,,,,,,
"Apr 15, 2022 5:00 PM","Apr 15, 2022 6:00 PM",179.32,,,,,,,,,,,,,,,,
"Apr 15, 2022 6:00 PM","Apr 15, 2022 7:00 PM",196.21,,,,,,,,,,,,,,,,
"Apr 15, 2022 7:00 PM","Apr 15, 2022 8:00 PM",228.35,,,,,,,,,,,,,,,,
"Apr 15, 2022 8:00 PM","Apr 15, 2022 9:00 PM",235.99,,,,,,,,,,,,,,,,
"Apr 15, 2022 9:00 PM","Apr 15, 2022 10:00 PM",208.84,,,,,,,,,,,,,,,,
"Apr 15, 2022 10:00 PM","Apr 15, 2022 11:00 PM",205.09,,,,,,,,,,,,,,,,
"Apr 15, 2022 11:00 PM","Apr 16, 2022 12:00 AM",196.24,,,,,,,,,,,,,,,,
"Apr 16, 2022 12:00 AM","Apr 16, 2022 1:00 AM",191.16,,,,,,,,,,,,,,,,
"Apr 16, 2022 1:00 AM","Apr 16, 2022 2:00 AM",183.37,,,,,,,,,,,,,,,,
"Apr 16, 2022 2:00 AM","Apr 16, 2022 3:00 AM",178.00,,,,,,,,,,,,,,,,
"Apr 16, 2022 3:00 AM","Apr 16, 2022 4:00 AM",174.21,,,,,,,,,,,,,,,,
"Apr 16, 2022 4:00 AM","Apr 16, 2022 5:00 AM",171.81,,,,,,,,,,,,,,,,
"Apr 16, 2022 5:00 AM","Apr 16, 2022 6:00 AM",179.54,,,,,,,,,,,,,,,,
"Apr 16, 2022 6:00 AM","Apr 16, 2022 7:00 AM",188.98,,,,,,,,,,,,,,,,
"Apr 16, 2022 7:00 AM","Apr 16, 2022 8:00 AM",191.12,,,,,,,,,,,,,,,,
"Apr 16, 2022 8:00 AM","Apr 16, 2022 9:00 AM",189.60,,,,,,,,,,,,,,,,
"Apr 16, 2022 9:00 AM","Apr 16, 2022 10:00 AM",172.62,,,,,,,,,,,,,,,,
"Apr 16, 2022 10:00 AM","Apr 16, 2022 11:00 AM",146.58,,,,,,,,,,,,,,,,
"Apr 16, 2022 11:00 AM","Apr 16, 2022 12:00 PM",121.99,,,,,,,,,,,,,,,,
"Apr 16, 2022 12:00 PM","Apr 16, 2022 1:00 PM",82.36,,,,,,,,,,,,,,,,
"Apr 16, 2022 1:00 PM","Apr 16, 2022 2:00 PM",52.90,,,,,,,,,,,,,,,,
"Apr 16, 2022 2:00 PM","Apr 16, 2022 3:00 PM",33.78,,,,,,,,,,,,,,,,
"Apr 16, 2022 3:00 PM","Apr 16, 2022 4:00 PM",40.32,,,,,,,,,,,,,,,,
"Apr 16, 2022 4:00 PM","Apr 16, 2022 5:00 PM",65.84,,,,,,,,,,,,,,,,
"Apr 16, 2022 5:00 PM","Apr 16, 2022 6:00 PM",107.71,,,,,,,,,,,,,,,,
"Apr 16, 2022 6:00 PM","Apr 16, 2022 7:00 PM",171.19,,,,,,,,,,,,,,,,
"Apr 16, 2022 7:00 PM","Apr 16, 2022 8:00 PM",195.08,,,,,,,,,,,,,,,,
"Apr 16, 2022 8:00 PM","Apr 16, 2022 9:00 PM",205.81,,,,,,,,,,,,,,,,
"Apr 16, 2022 9:00 PM","Apr 16, 2022 10:00 PM",194.47,,,,,,,,,,,,,,,,
"Apr 16, 2022 10:00 PM","Apr 16, 2022 11:00 PM",175.84,,,,,,,,,,,,,,,,
"Apr 16, 2022 11:00 PM","Apr 17, 2022 12:00 AM",166.88,,,,,,,,,,,,,,,,
"Apr 17, 2022 12:00 AM","Apr 17, 2022 1:00 AM",160.22,,,,,,,,,,,,,,,,
"Apr 17, 2022 1:00 AM","Apr 17, 2022 2:00 AM",139.97,,,,,,,,,,,,,,,,
"Apr 17, 2022 2:00 AM","Apr 17, 2022 3:00 AM",121.76,,,,,,,,,,,,,,,,
"Apr 17, 2022 3:00 AM","Apr 17, 2022 4:00 AM",123.38,,,,,,,,,,,,,,,,
"Apr 17, 2022 4:00 AM","Apr 17, 2022 5:00 AM",133.96,,,,,,,,,,,,,,,,
"Apr 17, 2022 5:00 AM","Apr 17, 2022 6:00 AM",139.96,,,,,,,,,,,,,,,,
"Apr 17, 2022 6:00 AM","Apr 17, 2022 7:00 AM",146.10,,,,,,,,,,,,,,,,
"Apr 17, 2022 7:00 AM","Apr 17, 2022 8:00 AM",144.01,,,,,,,,,,,,,,,,
"Apr 17, 2022 8:00 AM","Apr 17, 2022 9:00 AM",133.55,,,,,,,,,,,,,,,,
"Apr 17, 2022 9:00 AM","Apr 17, 2022 10:00 AM",100.00,,,,,,,,,,,,,,,,
"Apr 17, 2022 10:00 AM","Apr 17, 2022 11:00 AM",75.92,,,,,,,,,,,,,,,,
"Apr 17, 2022 11:00 AM","Apr 17, 2022 12:00 PM",41.29,,,,,,,,,,,,,,,,
"Apr 17, 2022 12:00 PM","Apr 17, 2022 1:00 PM",20.73,,,,,,,,,,,,,,,,
"Apr 17, 2022 1:00 PM","Apr 17, 2022 2:00 PM",0.07,,,,,,,,,,,,,,,,
"Apr 17, 2022 2:00 PM","Apr 17, 2022 3:00 PM",0.00,,,,,,,,,,,,,,,,
"Apr 17, 2022 3:00 PM","Apr 17, 2022 4:00 PM",0.08,,,,,,,,,,,,,,,,
"Apr 17, 2022 4:00 PM","Apr 17, 2022 5:00 PM",15.00,,,,,,,,,,,,,,,,
"Apr 17, 2022 5:00 PM","Apr 17, 2022 6:00 PM",66.20,,,,,,,,,,,,,,,,
"Apr 17, 2022 6:00 PM","Apr 17, 2022 7:00 PM",158.02,,,,,,,,,,,,,,,,
"Apr 17, 2022 7:00 PM","Apr 17, 2022 8:00 PM",182.55,,,,,,,,,,,,,,,,
"Apr 17, 2022 8:00 PM","Apr 17, 2022 9:00 PM",191.54,,,,,,,,,,,,,,,,
"Apr 17, 2022 9:00 PM","Apr 17, 2022 10:00 PM",187.88,,,,,,,,,,,,,,,,
"Apr 17, 2022 10:00 PM","Apr 17, 2022 11:00 PM",171.46,,,,,,,,,,,,,,,,
"Apr 17, 2022 11:00 PM","Apr 18, 2022 12:00 AM",158.07,,,,,,,,,,,,,,,,
"Apr 18, 2022 12:00 AM","Apr 18, 2022 1:00 AM",95.90,,,,,,,,,,,,,,,,
"Apr 18, 2022 1:00 AM","Apr 18, 2022 2:00 AM",81.00,,,,,,,,,,,,,,,,
"Apr 18, 2022 2:00 AM","Apr 18, 2022 3:00 AM",84.00,,,,,,,,,,,,,,,,
"Apr 18, 2022 3:00 AM","Apr 18, 2022 4:00 AM",81.00,,,,,,,,,,,,,,,,
"Apr 18, 2022 4:00 AM","Apr 18, 2022 5:00 AM",85.25,,,,,,,,,,,,,,,,
"Apr 18, 2022 5:00 AM","Apr 18, 2022 6:00 AM",92.31,,,,,,,,,,,,,,,,
